pwsid,year,source_type,source_status,number_of_sources
CA4810009,2022,groundwater,new,NA
CA4810009,2022,surface water,new,NA
CA4810009,2022,purchased groundwater,new,NA
CA4810009,2022,purchased surface water,new,NA
CA4810009,2022,standby sources,new,NA
CA4810009,2022,emergency interties,new,NA
CA4810800,2022,groundwater,new,NA
CA4810800,2022,surface water,new,NA
CA4810800,2022,purchased groundwater,new,NA
CA4810800,2022,purchased surface water,new,NA
CA4810800,2022,standby sources,new,NA
CA4810800,2022,emergency interties,new,NA
CA4910002,2022,groundwater,new,0
CA4910002,2022,surface water,new,0
CA4910002,2022,purchased groundwater,new,0
CA4910002,2022,purchased surface water,new,0
CA4910002,2022,standby sources,new,0
CA4910002,2022,emergency interties,new,0
CA4910004,2022,groundwater,new,NA
CA4910004,2022,surface water,new,NA
CA4910004,2022,purchased groundwater,new,NA
CA4910004,2022,purchased surface water,new,NA
CA4910004,2022,standby sources,new,NA
CA4910004,2022,emergency interties,new,NA
CA4910005,2022,groundwater,new,NA
CA4910005,2022,surface water,new,NA
CA4910005,2022,purchased groundwater,new,NA
CA4910005,2022,purchased surface water,new,NA
CA4910005,2022,standby sources,new,NA
CA4910005,2022,emergency interties,new,NA
CA4910006,2022,groundwater,new,NA
CA4910006,2022,surface water,new,NA
CA4910006,2022,purchased groundwater,new,NA
CA4910006,2022,purchased surface water,new,NA
CA4910006,2022,standby sources,new,NA
CA4910006,2022,emergency interties,new,NA
CA4910007,2022,groundwater,new,0
CA4910007,2022,surface water,new,0
CA4910007,2022,purchased groundwater,new,0
CA4910007,2022,purchased surface water,new,0
CA4910007,2022,standby sources,new,0
CA4910007,2022,emergency interties,new,NA
CA4910008,2022,groundwater,new,0
CA4910008,2022,surface water,new,NA
CA4910008,2022,purchased groundwater,new,NA
CA4910008,2022,purchased surface water,new,NA
CA4910008,2022,standby sources,new,NA
CA4910008,2022,emergency interties,new,NA
CA4910009,2022,groundwater,new,0
CA4910009,2022,surface water,new,0
CA4910009,2022,purchased groundwater,new,0
CA4910009,2022,purchased surface water,new,0
CA4910009,2022,standby sources,new,0
CA4910009,2022,emergency interties,new,0
CA4910011,2022,groundwater,new,NA
CA4910011,2022,surface water,new,NA
CA4910011,2022,purchased groundwater,new,NA
CA4910011,2022,purchased surface water,new,NA
CA4910011,2022,standby sources,new,NA
CA4910011,2022,emergency interties,new,NA
CA4910012,2022,groundwater,new,0
CA4910012,2022,surface water,new,0
CA4910012,2022,purchased groundwater,new,0
CA4910012,2022,purchased surface water,new,0
CA4910012,2022,standby sources,new,0
CA4910012,2022,emergency interties,new,0
CA4910013,2022,groundwater,new,2
CA4910013,2022,surface water,new,NA
CA4910013,2022,purchased groundwater,new,NA
CA4910013,2022,purchased surface water,new,NA
CA4910013,2022,standby sources,new,NA
CA4910013,2022,emergency interties,new,NA
CA4910014,2022,groundwater,new,0
CA4910014,2022,surface water,new,0
CA4910014,2022,purchased groundwater,new,0
CA4910014,2022,purchased surface water,new,0
CA4910014,2022,standby sources,new,0
CA4910014,2022,emergency interties,new,0
CA4910016,2022,groundwater,new,NA
CA4910016,2022,surface water,new,NA
CA4910016,2022,purchased groundwater,new,NA
CA4910016,2022,purchased surface water,new,NA
CA4910016,2022,standby sources,new,NA
CA4910016,2022,emergency interties,new,NA
CA4910017,2022,groundwater,new,0
CA4910017,2022,surface water,new,0
CA4910017,2022,purchased groundwater,new,0
CA4910017,2022,purchased surface water,new,0
CA4910017,2022,standby sources,new,0
CA4910017,2022,emergency interties,new,0
CA4910021,2022,groundwater,new,NA
CA4910021,2022,surface water,new,NA
CA4910021,2022,purchased groundwater,new,NA
CA4910021,2022,purchased surface water,new,NA
CA4910021,2022,standby sources,new,NA
CA4910021,2022,emergency interties,new,NA
CA4910023,2022,groundwater,new,NA
CA4910023,2022,surface water,new,NA
CA4910023,2022,purchased groundwater,new,NA
CA4910023,2022,purchased surface water,new,NA
CA4910023,2022,standby sources,new,NA
CA4910023,2022,emergency interties,new,NA
CA4910027,2022,groundwater,new,NA
CA4910027,2022,surface water,new,NA
CA4910027,2022,purchased groundwater,new,NA
CA4910027,2022,purchased surface water,new,NA
CA4910027,2022,standby sources,new,NA
CA4910027,2022,emergency interties,new,NA
CA4910028,2022,groundwater,new,0
CA4910028,2022,surface water,new,0
CA4910028,2022,purchased groundwater,new,0
CA4910028,2022,purchased surface water,new,0
CA4910028,2022,standby sources,new,0
CA4910028,2022,emergency interties,new,0
CA5010005,2022,groundwater,new,NA
CA5010005,2022,surface water,new,NA
CA5010005,2022,purchased groundwater,new,NA
CA5010005,2022,purchased surface water,new,NA
CA5010005,2022,standby sources,new,NA
CA5010005,2022,emergency interties,new,NA
CA5010006,2022,groundwater,new,0
CA5010006,2022,surface water,new,0
CA5010006,2022,purchased groundwater,new,0
CA5010006,2022,purchased surface water,new,0
CA5010006,2022,standby sources,new,0
CA5010006,2022,emergency interties,new,0
CA5010008,2022,groundwater,new,0
CA5010008,2022,surface water,new,0
CA5010008,2022,purchased groundwater,new,0
CA5010008,2022,purchased surface water,new,0
CA5010008,2022,standby sources,new,0
CA5010008,2022,emergency interties,new,0
CA5010009,2022,groundwater,new,0
CA5010009,2022,surface water,new,0
CA5010009,2022,purchased groundwater,new,0
CA5010009,2022,purchased surface water,new,0
CA5010009,2022,standby sources,new,0
CA5010009,2022,emergency interties,new,0
CA5010010,2022,groundwater,new,NA
CA5010010,2022,surface water,new,NA
CA5010010,2022,purchased groundwater,new,NA
CA5010010,2022,purchased surface water,new,NA
CA5010010,2022,standby sources,new,NA
CA5010010,2022,emergency interties,new,NA
CA5010013,2022,groundwater,new,NA
CA5010013,2022,surface water,new,NA
CA5010013,2022,purchased groundwater,new,NA
CA5010013,2022,purchased surface water,new,NA
CA5010013,2022,standby sources,new,NA
CA5010013,2022,emergency interties,new,NA
CA5010014,2022,groundwater,new,0
CA5010014,2022,surface water,new,NA
CA5010014,2022,purchased groundwater,new,NA
CA5010014,2022,purchased surface water,new,NA
CA5010014,2022,standby sources,new,NA
CA5010014,2022,emergency interties,new,NA
CA5010017,2022,groundwater,new,NA
CA5010017,2022,surface water,new,NA
CA5010017,2022,purchased groundwater,new,NA
CA5010017,2022,purchased surface water,new,NA
CA5010017,2022,standby sources,new,NA
CA5010017,2022,emergency interties,new,NA
CA5010018,2022,groundwater,new,0
CA5010018,2022,surface water,new,NA
CA5010018,2022,purchased groundwater,new,NA
CA5010018,2022,purchased surface water,new,NA
CA5010018,2022,standby sources,new,NA
CA5010018,2022,emergency interties,new,NA
CA5010019,2022,groundwater,new,0
CA5010019,2022,surface water,new,0
CA5010019,2022,purchased groundwater,new,0
CA5010019,2022,purchased surface water,new,0
CA5010019,2022,standby sources,new,0
CA5010019,2022,emergency interties,new,0
CA5010021,2022,groundwater,new,0
CA5010021,2022,surface water,new,0
CA5010021,2022,purchased groundwater,new,0
CA5010021,2022,purchased surface water,new,0
CA5010021,2022,standby sources,new,0
CA5010021,2022,emergency interties,new,0
CA5010028,2022,groundwater,new,1
CA5010028,2022,surface water,new,0
CA5010028,2022,purchased groundwater,new,0
CA5010028,2022,purchased surface water,new,0
CA5010028,2022,standby sources,new,0
CA5010028,2022,emergency interties,new,0
CA5110001,2022,groundwater,new,NA
CA5110001,2022,surface water,new,NA
CA5110001,2022,purchased groundwater,new,NA
CA5110001,2022,purchased surface water,new,NA
CA5110001,2022,standby sources,new,NA
CA5110001,2022,emergency interties,new,NA
CA5110002,2022,groundwater,new,NA
CA5110002,2022,surface water,new,NA
CA5110002,2022,purchased groundwater,new,NA
CA5110002,2022,purchased surface water,new,NA
CA5110002,2022,standby sources,new,NA
CA5110002,2022,emergency interties,new,NA
CA5110007,2022,groundwater,new,NA
CA5110007,2022,surface water,new,NA
CA5110007,2022,purchased groundwater,new,NA
CA5110007,2022,purchased surface water,new,NA
CA5110007,2022,standby sources,new,NA
CA5110007,2022,emergency interties,new,NA
CA5210001,2022,groundwater,new,7
CA5210001,2022,surface water,new,0
CA5210001,2022,purchased groundwater,new,0
CA5210001,2022,purchased surface water,new,0
CA5210001,2022,standby sources,new,0
CA5210001,2022,emergency interties,new,0
CA5210004,2022,groundwater,new,0
CA5210004,2022,surface water,new,0
CA5210004,2022,purchased groundwater,new,0
CA5210004,2022,purchased surface water,new,0
CA5210004,2022,standby sources,new,0
CA5210004,2022,emergency interties,new,0
CA5210005,2022,groundwater,new,NA
CA5210005,2022,surface water,new,NA
CA5210005,2022,purchased groundwater,new,NA
CA5210005,2022,purchased surface water,new,NA
CA5210005,2022,standby sources,new,NA
CA5210005,2022,emergency interties,new,NA
CA5310001,2022,groundwater,new,NA
CA5310001,2022,surface water,new,NA
CA5310001,2022,purchased groundwater,new,NA
CA5310001,2022,purchased surface water,new,NA
CA5310001,2022,standby sources,new,NA
CA5310001,2022,emergency interties,new,NA
CA5410001,2022,groundwater,new,0
CA5410001,2022,surface water,new,NA
CA5410001,2022,purchased groundwater,new,0
CA5410001,2022,purchased surface water,new,0
CA5410001,2022,standby sources,new,0
CA5410001,2022,emergency interties,new,0
CA5410002,2022,groundwater,new,0
CA5410002,2022,surface water,new,0
CA5410002,2022,purchased groundwater,new,0
CA5410002,2022,purchased surface water,new,0
CA5410002,2022,standby sources,new,0
CA5410002,2022,emergency interties,new,0
CA5410003,2022,groundwater,new,0
CA5410003,2022,surface water,new,0
CA5410003,2022,purchased groundwater,new,0
CA5410003,2022,purchased surface water,new,0
CA5410003,2022,standby sources,new,0
CA5410003,2022,emergency interties,new,0
CA5410004,2022,groundwater,new,0
CA5410004,2022,surface water,new,0
CA5410004,2022,purchased groundwater,new,0
CA5410004,2022,purchased surface water,new,0
CA5410004,2022,standby sources,new,2
CA5410004,2022,emergency interties,new,0
CA5410006,2022,groundwater,new,NA
CA5410006,2022,surface water,new,NA
CA5410006,2022,purchased groundwater,new,NA
CA5410006,2022,purchased surface water,new,NA
CA5410006,2022,standby sources,new,NA
CA5410006,2022,emergency interties,new,NA
CA5410008,2022,groundwater,new,0
CA5410008,2022,surface water,new,0
CA5410008,2022,purchased groundwater,new,0
CA5410008,2022,purchased surface water,new,0
CA5410008,2022,standby sources,new,0
CA5410008,2022,emergency interties,new,0
CA5410010,2022,groundwater,new,NA
CA5410010,2022,surface water,new,NA
CA5410010,2022,purchased groundwater,new,NA
CA5410010,2022,purchased surface water,new,NA
CA5410010,2022,standby sources,new,NA
CA5410010,2022,emergency interties,new,NA
CA5410015,2022,groundwater,new,1
CA5410015,2022,surface water,new,0
CA5410015,2022,purchased groundwater,new,0
CA5410015,2022,purchased surface water,new,0
CA5410015,2022,standby sources,new,1
CA5410015,2022,emergency interties,new,NA
CA5410016,2022,groundwater,new,NA
CA5410016,2022,surface water,new,NA
CA5410016,2022,purchased groundwater,new,NA
CA5410016,2022,purchased surface water,new,NA
CA5410016,2022,standby sources,new,NA
CA5410016,2022,emergency interties,new,NA
CA5410019,2022,groundwater,new,0
CA5410019,2022,surface water,new,0
CA5410019,2022,purchased groundwater,new,0
CA5410019,2022,purchased surface water,new,0
CA5410019,2022,standby sources,new,0
CA5410019,2022,emergency interties,new,0
CA5410020,2022,groundwater,new,NA
CA5410020,2022,surface water,new,NA
CA5410020,2022,purchased groundwater,new,NA
CA5410020,2022,purchased surface water,new,NA
CA5410020,2022,standby sources,new,NA
CA5410020,2022,emergency interties,new,NA
CA5410021,2022,groundwater,new,0
CA5410021,2022,surface water,new,0
CA5410021,2022,purchased groundwater,new,0
CA5410021,2022,purchased surface water,new,0
CA5410021,2022,standby sources,new,0
CA5410021,2022,emergency interties,new,0
CA5410038,2022,groundwater,new,NA
CA5410038,2022,surface water,new,NA
CA5410038,2022,purchased groundwater,new,NA
CA5410038,2022,purchased surface water,new,NA
CA5410038,2022,standby sources,new,NA
CA5410038,2022,emergency interties,new,NA
CA5510001,2022,groundwater,new,NA
CA5510001,2022,surface water,new,NA
CA5510001,2022,purchased groundwater,new,NA
CA5510001,2022,purchased surface water,new,NA
CA5510001,2022,standby sources,new,NA
CA5510001,2022,emergency interties,new,NA
CA5510005,2022,groundwater,new,0
CA5510005,2022,surface water,new,1
CA5510005,2022,purchased groundwater,new,0
CA5510005,2022,purchased surface water,new,0
CA5510005,2022,standby sources,new,1
CA5510005,2022,emergency interties,new,1
CA5510008,2022,groundwater,new,NA
CA5510008,2022,surface water,new,NA
CA5510008,2022,purchased groundwater,new,NA
CA5510008,2022,purchased surface water,new,NA
CA5510008,2022,standby sources,new,NA
CA5510008,2022,emergency interties,new,NA
CA5510009,2022,groundwater,new,0
CA5510009,2022,surface water,new,0
CA5510009,2022,purchased groundwater,new,0
CA5510009,2022,purchased surface water,new,0
CA5510009,2022,standby sources,new,0
CA5510009,2022,emergency interties,new,0
CA5510012,2022,groundwater,new,0
CA5510012,2022,surface water,new,0
CA5510012,2022,purchased groundwater,new,0
CA5510012,2022,purchased surface water,new,0
CA5510012,2022,standby sources,new,0
CA5510012,2022,emergency interties,new,0
CA5510013,2022,groundwater,new,0
CA5510013,2022,surface water,new,0
CA5510013,2022,purchased groundwater,new,0
CA5510013,2022,purchased surface water,new,0
CA5510013,2022,standby sources,new,0
CA5510013,2022,emergency interties,new,0
CA5510851,2022,groundwater,new,NA
CA5510851,2022,surface water,new,NA
CA5510851,2022,purchased groundwater,new,NA
CA5510851,2022,purchased surface water,new,NA
CA5510851,2022,standby sources,new,NA
CA5510851,2022,emergency interties,new,NA
CA5610002,2022,groundwater,new,0
CA5610002,2022,surface water,new,0
CA5610002,2022,purchased groundwater,new,0
CA5610002,2022,purchased surface water,new,0
CA5610002,2022,standby sources,new,0
CA5610002,2022,emergency interties,new,0
CA5610005,2022,groundwater,new,0
CA5610005,2022,surface water,new,0
CA5610005,2022,purchased groundwater,new,0
CA5610005,2022,purchased surface water,new,0
CA5610005,2022,standby sources,new,0
CA5610005,2022,emergency interties,new,0
CA5610007,2022,groundwater,new,NA
CA5610007,2022,surface water,new,NA
CA5610007,2022,purchased groundwater,new,NA
CA5610007,2022,purchased surface water,new,NA
CA5610007,2022,standby sources,new,NA
CA5610007,2022,emergency interties,new,NA
CA5610008,2022,groundwater,new,0
CA5610008,2022,surface water,new,0
CA5610008,2022,purchased groundwater,new,0
CA5610008,2022,purchased surface water,new,0
CA5610008,2022,standby sources,new,0
CA5610008,2022,emergency interties,new,0
CA5610009,2022,groundwater,new,0
CA5610009,2022,surface water,new,0
CA5610009,2022,purchased groundwater,new,0
CA5610009,2022,purchased surface water,new,0
CA5610009,2022,standby sources,new,0
CA5610009,2022,emergency interties,new,0
CA5610011,2022,groundwater,new,0
CA5610011,2022,surface water,new,0
CA5610011,2022,purchased groundwater,new,0
CA5610011,2022,purchased surface water,new,0
CA5610011,2022,standby sources,new,0
CA5610011,2022,emergency interties,new,0
CA5610014,2022,groundwater,new,1
CA5610014,2022,surface water,new,0
CA5610014,2022,purchased groundwater,new,0
CA5610014,2022,purchased surface water,new,0
CA5610014,2022,standby sources,new,0
CA5610014,2022,emergency interties,new,NA
CA5610016,2022,groundwater,new,NA
CA5610016,2022,surface water,new,NA
CA5610016,2022,purchased groundwater,new,NA
CA5610016,2022,purchased surface water,new,NA
CA5610016,2022,standby sources,new,NA
CA5610016,2022,emergency interties,new,NA
CA5610017,2022,groundwater,new,NA
CA5610017,2022,surface water,new,NA
CA5610017,2022,purchased groundwater,new,NA
CA5610017,2022,purchased surface water,new,NA
CA5610017,2022,standby sources,new,NA
CA5610017,2022,emergency interties,new,NA
CA5610018,2022,groundwater,new,NA
CA5610018,2022,surface water,new,NA
CA5610018,2022,purchased groundwater,new,NA
CA5610018,2022,purchased surface water,new,NA
CA5610018,2022,standby sources,new,NA
CA5610018,2022,emergency interties,new,NA
CA5610019,2022,groundwater,new,NA
CA5610019,2022,surface water,new,NA
CA5610019,2022,purchased groundwater,new,NA
CA5610019,2022,purchased surface water,new,NA
CA5610019,2022,standby sources,new,NA
CA5610019,2022,emergency interties,new,NA
CA5610020,2022,groundwater,new,0
CA5610020,2022,surface water,new,0
CA5610020,2022,purchased groundwater,new,0
CA5610020,2022,purchased surface water,new,0
